contact_operateur,nom_enseigne,id_station_itinerance,nom_station,implantation_station,adresse_station,coordonneesXY,nbre_pdc,id_pdc_itinerance,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,paiement_acte,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,date_maj,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,consolidated_is_code_insee_modified
help@bump-charge.com,Bump,FRBMPP636913P,Bump - OJOIO - Saint-Jean-du-Cardonnay -,Parking privé à usage public,84A Rte de Duclair 76150 Saint-Jean-du-Cardonnay,"[0.9978933, 49.4949692]",4,FRBMPE1584,240,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,0.9978933,49.4949692,76150,Saint-Jean-du-Cardonnay,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP167297P50062452353870,Bump - Super U - Hérouville-Saint-Clair,Parking privé à usage public,31 Bd de la Paix 14200 Hérouville-Saint-Clair,"[-0.3336409, 49.1881109]",8,FRBMPE1595,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-0.3336409,49.1881109,14200,Hérouville-Saint-Clair,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP630598P500947174735530,Bump - Intermarché - Gradignan,Parking privé à usage public,4 All. Carthon Ferrière 33170 Gradignan,"[-0.6021813, 44.7855682]",4,FRBMPE1617,240,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-12-29,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-0.6021813,44.7855682,33170,Gradignan,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP4749P50040464261071,Bump - AB SAGAX - Blanc Mesnil,Parking privé à usage public,19 Av. Albert Einstein 93150 Le Blanc Mesnil,"[2.4743125, 48.9430255]",3,FRBMPE1629,43,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.4743125,48.9430255,93150,Le Blanc-Mesnil,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP202793P50096601769244,Bump - Super U - Lanvallay,Parking privé à usage public,"Rue Charles De Gaulle, 22100 22100 LANVALLAY","[-2.0177939, 48.4515954]",6,FRBMPE1730,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-2.0177939,48.4515954,22100,Lanvallay,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP212715P50056806376766,Bump - Super U - Saint-Langis-lès-Mortagne,Parking privé à usage public,Les Pièces Sur La Route 61400 SAINT-LANGIS-LÈS-MORTAGNE,"[0.5319369, 48.5276212]",4,FRBMPE1838,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,0.5319369,48.5276212,61400,Saint-Langis-lès-Mortagne,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP200353P50093564087339,Bump - Super U - Montfort-sur-Meu,Parking privé à usage public,Rue De L'herminette 35160 MONTFORT-SUR-MEU,"[-1.9383207, 48.1362463]",4,FRBMPE1902,150,False,False,False,False,False,False,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-1.9383207,48.1362463,35160,Montfort-sur-Meu,FALSE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP621655P,Bump - Monoprix - Aulnay-Sous-Bois,Parking privé à usage public,4 Bd De Strasbourg 93600 Aulnay-sous-Bois,"[2.4921118, 48.9298892]",4,FRBMPE1917,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.4921118,48.9298892,93600,Aulnay-sous-Bois,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP181780P50046534329825,Bump - Frey - ZAC Le Parc du Luc - Dechy,Parking privé à usage public,Rue James Tobin 59187 Dechy,"[3.106865, 50.342088]",6,FRBMPE2034,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,3.106865,50.342088,59187,Dechy,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP269842P50041318179470,Bump - Monoprix - BRUNOY,Parking privé à usage public,12-14 Rue Philisbourg 91800 BRUNOY,"[2.5077204, 48.6973829]",4,FRBMPE2067,160,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.5077204,48.6973829,91800,Brunoy,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP230104P50019755153381,Bump - Monoprix - DRAVEIL,Parking privé à usage public,127 Av. du Général de Gaulle 91210 Draveil,"[2.4076356, 48.6863007]",4,FRBMPE2133,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.4076356,48.6863007,91210,Draveil,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP141314P50090530200436,"Bump - Georges MELIES, ZA Croix Bonnet - Bois d'Arcy",Parking privé à usage public,2 Rue Georges Méliès 78390 BOIS D'ARCY,"[2.0100794, 48.8016341]",12,FRBMPE2211,90,False,False,False,False,False,False,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.0100794,48.8016341,78390,Bois-d'Arcy,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP203537P50093419458459,Bump - Monoprix - Auray,Parking privé à usage public,11 Rue Du Mal Foch 56400 Auray 56400 Auray,"[-2.9882028, 47.6681511]",4,FRBMPE2217,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-2.9882028,47.6681511,56400,Auray,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP181782P50077502984449,Bump - Intermarché Super - Rodez,Parking privé à usage public,94 Av. de la Gineste 12000 Rodez,"[2.5556274, 44.3640721]",6,FRBMPE2228,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.5556274,44.3640721,12000,Rodez,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP185043P50069254187113,Bump - Grand Mail Station 2 - SAINT-PAUL-LES-DAX,Parking privé à usage public,"Grand Mail, 2 Bd Saint-Vincent-de-Paul 40990 Saint-Paul-lès-Dax","[-1.0391767, 43.7280727]",10,FRBMPE2242,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-1.0391767,43.7280727,40990,Saint-Paul-lès-Dax,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP662899P500436307868380,Bump - OJOIO - Maisons-Alfort,Parking privé à usage public,5 Av. Léon Blum 94700 Maisons-Alfort,"[2.4362049, 48.8014899]",4,FRBMPE2286,240,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-12-29,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.4362049,48.8014899,94700,Maisons-Alfort,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP228701PJE80620000143,Bump - E.Leclerc - PERONNE,Parking privé à usage public,28 Av. des Australiens 80200 Péronne,"[2.9401324, 49.9429248]",4,FRBMPE2405,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.9401324,49.9429248,80200,Péronne,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP172793P50064767106281,Bump - B&B HOTEL Bordeaux - Langon,Parking privé à usage public,Rue des Bruyères - Zone de Loisirs - Lieu dit Pied Mourteau 33210 Langon,"[-0.2658855, 44.5444843]",6,FRBMPE2427,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-0.2658855,44.5444843,33210,Langon,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP200350P50023084588071,Bump - Super U - Saint Martin de Crau,Parking privé à usage public,Za Du Salat 13310 SAINT-MARTIN-DE-CRAU,"[4.7966928, 43.6401091]",6,FRBMPE2435,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,4.7966928,43.6401091,13310,Saint-Martin-de-Crau,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP140845P50096462605308,Bump - Super U - Ouilly Le Vicomte,Parking privé à usage public,Chem. de Coquainvilliers 14100 Ouilly-le-Vicomte,"[0.215537, 49.171605]",4,FRBMPE2459,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,0.215537,49.171605,14100,Ouilly-le-Vicomte,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP185046P50011078004344,Bump - Supermarché - Torcy,Parking privé à usage public,Av. du 8 Mai 1945 71210 Torcy,"[4.4405781, 46.7798751]",4,FRBMPE2476,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,4.4405781,46.7798751,71210,Torcy,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP297814P50021345806289,Bump - Monoprix - PRÉ SAINT-GERVAIS,Parking privé à usage public,20 Rue Delteral 93310 Pré Saint-Gervais,"[2.3996939, 48.8849524]",4,FRBMPE2483,25,False,False,False,False,False,False,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.3996939,48.8849524,93310,Le Pré-Saint-Gervais,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP183112P50082567700922,Bump - Grand Mail Station 3 - SAINT-PAUL-LES-DAX,Parking privé à usage public,1143 Bd Saint-Vincent-de-Paul 40990 Saint-Paul-lès-Dax,"[-1.0395904, 43.7292]",8,FRBMPE2542,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-1.0395904,43.7292,40990,Saint-Paul-lès-Dax,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP198843P50092117278394,Bump - Super U - Saint Gilles Croix de Vie,Parking privé à usage public,1 Rue De La Drie 85800 SAINT-GILLES-CROIX-DE-VIE,"[-1.9272459, 46.6966938]",4,FRBMPE2621,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-1.9272459,46.6966938,85800,Saint-Gilles-Croix-de-Vie,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP177488P50044796978010,Bump - Netto - Andernos-les-Bains,Parking privé à usage public,270 Bd de la République 33510 Andernos-les-Bains,"[-1.1027147, 44.7453664]",8,FRBMPE2639,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-1.1027147,44.7453664,33510,Andernos-les-Bains,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP200349P50056805321769,Bump - Super U - Lodève,Parking privé à usage public,Av. Général De Gaulle 34700 LODÈVE,"[3.3228136, 43.7259443]",6,FRBMPE2672,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,3.3228136,43.7259443,34700,Lodève,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP316212P50071997471255,Bump - Monoprix - Alfortville,Parking privé à usage public,"153 Bis, Rue Paul Vaillant Couturier 94140 Alfortville","[2.4194615, 48.8066433]",4,FRBMPE2754,200,False,False,False,False,False,False,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.4194615,48.8066433,94140,Alfortville,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP200352P500921179483250,Bump - U Express - Grans,Parking privé à usage public,D19 Impasse Les Chênes 13450 GRANS,"[5.0740332, 43.601471]",6,FRBMPE2783,150,False,False,False,False,False,False,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,5.0740332,43.601471,13450,Grans,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP198844P50027139132208,Bump - Super U - Saint Aignan,Parking privé à usage public,Imp. Des Terres Rouges 41110 SAINT-AIGNAN,"[1.3617733, 47.2601042]",4,FRBMPE2901,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,1.3617733,47.2601042,41110,Saint-Aignan,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP181781P50066504938008,Bump - Intermarché SUPER - Bazeilles,Parking privé à usage public,5001 Av. de la Dernière Cartouche 08140 Bazeilles,"[4.9731481, 49.6844188]",8,FRBMPE2923,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,4.9731481,49.6844188,08140,Bazeilles,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP648235P500562216111550,Bump - Intermarché - Lisses,Parking privé à usage public,Rue de Corbeil 91100 Lisses,"[2.4336918, 48.599743]",4,FRBMPE2937,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.4336918,48.599743,91090,Lisses,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP226003P50043055561203,Bump - Super U - Savigny-sur-Orge,Parking privé à usage public,149 Bd Aristide Briand 91600 Savigny-sur-Orge,"[2.350971, 48.6869474]",4,FRBMPE2964,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.350971,48.6869474,91600,Savigny-sur-Orge,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP200558P50035387499506,Bump - Auchan Supermarché - BORMES LES MIMOSAS,Parking privé à usage public,Avenue Des Ligures 83230 BORMES LES MIMOSAS,"[6.3505893, 43.1379408]",8,FRBMPE3011,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,6.3505893,43.1379408,83230,Bormes-les-Mimosas,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP269841P82683500722294,Bump - Super U Beaune la Rolande,Parking privé à usage public,"Les Assoies, 7 Rue De Boiscommun 45340 BEAUNE-LA-ROLANDE","[2.419908, 48.065989]",4,FRBMPE3024,150,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.419908,48.065989,45340,Beaune-la-Rolande,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP211264P50018744576089,Bump - Super U - FRANQUEVILLE ST PIERRE,Parking privé à usage public,"Rue du Canivet, 801 Rte de Paris 76520 Franqueville-Saint-Pierre","[1.1781267, 49.3964535]",4,FRBMPE3264,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,1.1781267,49.3964535,76520,Franqueville-Saint-Pierre,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP524964P50053907933749,Bump - OJOIO - EAUBONNE,Parking privé à usage public,5 Av. Voltaire 95600 Eaubonne,"[2.2806262, 48.9939551]",4,FRBMPE3292,240,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.2806262,48.9939551,95600,Eaubonne,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP629681P,Bump - OJOIO - La Garenne Colombes,Parking privé à usage public,15 AV DE VERDUN 92250 La Garenne-Colombes,"[2.236472, 48.9058128]",4,FRBMPE3336,240,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.236472,48.9058128,92250,La Garenne-Colombes,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP202794P50029599053552,Bump - Hyper U - CHANTONNAY,Parking privé à usage public,45-47 Rue Georges Clémenceau 85110 CHANTONNAY,"[-1.048672, 46.6818948]",6,FRBMPE3353,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-1.048672,46.6818948,85110,Chantonnay,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP523753P50011505486007,Bump - OJOIO - BONNEUIL-SUR-MARNE,Parking privé à usage public,Cd 60 Route De La Pompadour 94380 Bonneuil sur Marne,"[2.4775214, 48.7648637]",4,FRBMPE3392,240,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.4775214,48.7648637,94380,Bonneuil-sur-Marne,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP185048P50014261400102,Bump - Intermarché HYPER - Arbent,Parking privé à usage public,901 Rue du Point B 01100 Arbent,"[5.6616317, 46.2828403]",8,FRBMPE3393,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,5.6616317,46.2828403,01100,Arbent,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP198397P50019614019442,Bump - Super U - St Sulpice Et Cameyrac,Parking privé à usage public,17 Pl. Maucaillou 33450 St Sulpice Et Cameyrac,"[-0.3911734, 44.9129121]",6,FRBMPE3644,150,False,False,False,False,False,True,Inconnu,Accès libre,False,24/7,Accessibilité inconnue,Inconnu,False,2025-12-05,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-0.3911734,44.9129121,33450,Saint-Sulpice-et-Cameyrac,TRUE,TRUE,FALSE
help@bump-charge.com,Bump,FRBMPP526601P50029885056340,Bump - OJOIO - Bondy,Parking privé à usage public,205 - 209 Avenue Gallieni 93140 Bondy,"[2.491158, 48.9076698]",4,FRBMPE3717,240,False,False,False,False,False,True,Inconnu,Accès libre,True,24/7,Accessibilité inconnue,Inconnu,False,2025-11-04,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.491158,48.9076698,93140,Bondy,TRUE,TRUE,FALSE
